3108.554124832153	 1361395.145181	 22
3131.026983261108	 1361395.145181	 22
3119.917869567871	 1361395.145181	 22
3118.250131607056	 1361395.145181	 22
3119.734048843384	 1361395.145181	 22
3133.674144744873	 1361395.145181	 22
3129.788875579834	 1361395.145181	 22
3112.424850463867	 1361395.145181	 22
3108.0322265625	 1361395.145181	 22
3121.03009223938	 1361395.145181	 22
3117.307901382446	 1361395.145181	 22
3133.64315032959	 1361395.145181	 22
3130.419015884399	 1361395.145181	 22
3195.288181304932	 1361395.145181	 22
3134.469985961914	 1361395.145181	 22
3167.260885238647	 1361395.145181	 22
3147.351026535034	 1361395.145181	 22
3180.150032043457	 1361395.145181	 22
3119.13013458252	 1361395.145181	 22
3149.767875671387	 1361395.145181	 22
3108.66904258728	 1361395.145181	 22
3132.495164871216	 1361395.145181	 22
3119.189977645874	 1361395.145181	 22
3132.260084152222	 1361395.145181	 22
3057.978868484497	 1256945.389144	 17
3053.364992141724	 1256945.389144	 17
3044.365882873535	 1256945.389144	 17
3074.630975723267	 1256945.389144	 17
3074.433088302612	 1256945.389144	 17
3056.666851043701	 1256945.389144	 17
