18922.23906517029	 1613487.181385	 78
10695.29104232788	 1624909.977179	 44
13460.53409576416	 1615688.477745	 55
5123.092174530029	 1653715.167030	 21
18681.04696273804	 1615688.477745	 76
13240.8230304718	 1615688.477745	 54
22694.18501853943	 1619953.501719	 93
17837.43810653687	 1619953.501719	 73
18772.26305007935	 1619953.501719	 77
16333.49800109863	 1619429.005285	 67
19586.99297904968	 1619953.501719	 80
9023.154973983765	 1619305.781326	 37
13678.6150932312	 1619953.501719	 56
19526.14784240723	 1615688.477745	 80
20247.68400192261	 1615020.421504	 81
8632.534027099609	 1644268.993360	 35
18881.92296028137	 1619953.501719	 77
23278.51510047913	 1619953.501719	 95
9559.0500831604	 1634404.787587	 39
15438.67015838623	 1615020.421504	 63
6137.989044189453	 1642392.784455	 25
13665.66610336304	 1613487.181385	 56
15026.84903144836	 1613487.181385	 62
22574.58305358887	 1615688.477745	 93
5082.134962081909	 1706135.583843	 21
20616.47415161133	 1619953.501719	 85
10928.26318740845	 1622468.573027	 45
8172.527074813843	 1733525.821658	 34
16981.23693466187	 1615688.477745	 70
6321.931838989258	 1615020.421504	 26
